Version,Subject,Time Step,EnvirInFlow,EnvirOutFlow,UserInFlow,UserOutFlow,AmountInTank,Goal
Non Linear increase,t27,60,8.891,0.000,0.000,8.870,3.991,4.000
Non Linear increase,t27,61,8.927,0.000,0.000,9.030,3.888,4.000
Non Linear increase,t27,62,8.962,0.000,0.000,9.150,3.699,4.000
Non Linear increase,t27,63,8.997,0.000,0.000,8.660,4.036,4.000
Non Linear increase,t27,64,9.031,0.000,0.000,9.040,4.027,4.000
Non Linear increase,t27,65,9.065,0.000,0.000,9.070,4.022,4.000
Non Linear increase,t27,66,9.098,0.000,0.000,9.090,4.029,4.000
Non Linear increase,t27,67,9.130,0.000,0.000,9.140,4.020,4.000
Non Linear increase,t27,68,9.163,0.000,0.000,9.170,4.012,4.000
Non Linear increase,t27,69,9.194,0.000,0.000,9.200,4.007,4.000
Non Linear increase,t27,70,9.225,0.000,0.000,9.230,4.002,4.000
Non Linear increase,t27,71,9.256,0.000,0.000,9.270,3.988,4.000
Non Linear increase,t27,72,9.287,0.000,0.000,9.300,3.975,4.000
Non Linear increase,t27,73,9.317,0.000,0.000,9.320,3.972,4.000
Non Linear increase,t27,74,9.346,0.000,0.000,9.340,3.978,4.000
Non Linear increase,t27,75,9.375,0.000,0.000,9.370,3.983,4.000
Non Linear increase,t27,76,9.404,0.000,0.000,9.410,3.977,4.000
Non Linear increase,t27,77,9.432,0.000,0.000,9.410,4.000,4.000
Non Linear increase,t27,78,9.460,0.000,0.000,9.450,4.010,4.000
Non Linear increase,t27,79,9.488,0.000,0.000,9.490,4.008,4.000
Non Linear increase,t27,80,9.515,0.000,0.000,9.520,4.004,4.000
Non Linear increase,t27,81,9.542,0.000,0.000,9.550,3.996,4.000
Non Linear increase,t27,82,9.569,0.000,0.000,9.570,3.995,4.000
Non Linear increase,t27,83,9.595,0.000,0.000,9.600,3.991,4.000
Non Linear increase,t27,84,9.621,0.000,0.000,9.630,3.982,4.000
Non Linear increase,t27,85,9.647,0.000,0.000,9.640,3.989,4.000
Non Linear increase,t27,86,9.672,0.000,0.000,9.670,3.992,4.000
Non Linear increase,t27,87,9.698,0.000,0.000,9.700,3.989,4.000
Non Linear increase,t27,88,9.722,0.000,0.000,9.730,3.982,4.000
Non Linear increase,t27,89,9.747,0.000,0.000,9.730,3.998,4.000
Non Linear increase,t27,90,9.771,0.000,0.000,9.770,4.000,4.000
Non Linear increase,t27,91,9.795,0.000,0.000,9.800,3.995,4.000
Non Linear increase,t27,92,9.819,0.000,0.000,9.830,3.984,4.000
Non Linear increase,t27,93,9.842,0.000,0.000,9.820,4.006,4.000
Non Linear increase,t27,94,9.866,0.000,0.000,9.860,4.012,4.000
Non Linear increase,t27,95,9.889,0.000,0.000,9.890,4.010,4.000
Non Linear increase,t27,96,9.911,0.000,0.000,9.910,4.012,4.000
Non Linear increase,t27,97,9.934,0.000,0.000,9.930,4.016,4.000
Non Linear increase,t27,98,9.956,0.000,0.000,9.950,4.022,4.000
Non Linear increase,t27,99,9.978,0.000,0.000,9.960,4.040,4.000
Non Linear increase,t27,100,10.000,0.000,0.000,10.000,4.040,4.000
Non Linear increase,t29,1,0.000,0.000,2.000,0.000,4.000,4.000
Non Linear increase,t29,2,1.505,0.000,0.000,1.000,4.505,4.000
Non Linear increase,t29,3,2.386,0.000,1.000,0.000,7.891,4.000
Non Linear increase,t29,4,3.010,0.000,0.000,3.000,7.901,4.000
Non Linear increase,t29,5,3.495,0.000,0.000,6.000,5.396,4.000
Non Linear increase,t29,6,3.891,0.000,0.000,5.000,4.287,4.000
Non Linear increase,t29,7,4.225,0.000,0.000,4.290,4.222,4.000
Non Linear increase,t29,8,4.515,0.000,0.000,4.800,3.938,4.000
Non Linear increase,t29,9,4.771,0.000,0.000,4.750,3.959,4.000
Non Linear increase,t29,10,5.000,0.000,0.000,5.000,3.959,4.000
Non Linear increase,t29,11,5.207,0.000,0.000,5.200,3.966,4.000
Non Linear increase,t29,12,5.396,0.000,0.000,5.400,3.962,4.000
Non Linear increase,t29,13,5.570,0.000,0.000,5.800,3.731,4.000
Non Linear increase,t29,14,5.731,0.000,0.000,5.850,3.612,4.000
Non Linear increase,t29,15,5.880,0.000,0.000,5.800,3.692,4.000
Non Linear increase,t29,16,6.021,0.000,0.000,5.000,4.713,4.000
Non Linear increase,t29,17,6.152,0.000,0.000,7.000,3.865,4.000
Non Linear increase,t29,18,6.276,0.000,0.000,6.100,4.042,4.000
Non Linear increase,t29,19,6.394,0.000,0.000,6.400,4.035,4.000
Non Linear increase,t29,20,6.505,0.000,0.000,6.600,3.941,4.000
Non Linear increase,t29,21,6.611,0.000,0.000,6.700,3.852,4.000
Non Linear increase,t29,22,6.712,0.000,0.000,6.600,3.964,4.000
Non Linear increase,t29,23,6.809,0.000,0.000,6.800,3.972,4.000
Non Linear increase,t29,24,6.901,0.000,0.000,6.910,3.964,4.000
Non Linear increase,t29,25,6.990,0.000,0.000,7.000,3.953,4.000
Non Linear increase,t29,26,7.075,0.000,0.000,7.100,3.928,4.000
Non Linear increase,t29,27,7.157,0.000,0.000,7.070,4.015,4.000
Non Linear increase,t29,28,7.236,0.000,0.000,7.230,4.021,4.000
Non Linear increase,t29,29,7.312,0.000,0.000,7.320,4.013,4.000
Non Linear increase,t29,30,7.386,0.000,0.000,7.380,4.018,4.000
Non Linear increase,t29,31,7.457,0.000,0.000,7.370,4.105,4.000
Non Linear increase,t29,32,7.526,0.000,0.000,7.680,3.951,4.000
Non Linear increase,t29,33,7.593,0.000,0.000,7.620,3.923,4.000
Non Linear increase,t29,34,7.657,0.000,0.000,7.650,3.931,4.000
Non Linear increase,t29,35,7.720,0.000,0.000,7.720,3.931,4.000
Non Linear increase,t29,36,7.782,0.000,0.000,7.800,3.913,4.000
Non Linear increase,t29,37,7.841,0.000,0.000,7.820,3.934,4.000
Non Linear increase,t29,38,7.899,0.000,0.000,7.860,3.973,4.000
Non Linear increase,t29,39,7.955,0.000,0.000,7.960,3.968,4.000
Non Linear increase,t29,40,8.010,0.000,0.000,8.000,3.978,4.000
Non Linear increase,t29,41,8.064,0.000,0.000,8.400,3.642,4.000
Non Linear increase,t29,42,8.116,0.000,0.360,8.080,4.038,4.000
Non Linear increase,t29,43,8.167,0.000,0.000,8.180,4.026,4.000
Non Linear increase,t29,44,8.217,0.000,0.000,8.250,3.993,4.000
Non Linear increase,t29,45,8.266,0.000,0.000,8.300,3.959,4.000
Non Linear increase,t29,46,8.314,0.000,0.000,8.330,3.943,4.000
Non Linear increase,t29,47,8.360,0.000,0.000,8.350,3.953,4.000
Non Linear increase,t29,48,8.406,0.000,0.000,8.400,3.960,4.000
Non Linear increase,t29,49,8.451,0.000,0.000,8.450,3.961,4.000
Non Linear increase,t29,50,8.495,0.000,0.000,8.490,3.965,4.000
Non Linear increase,t29,51,8.538,0.000,0.000,8.530,3.973,4.000
Non Linear increase,t29,52,8.580,0.000,0.000,8.590,3.963,4.000
Non Linear increase,t29,53,8.621,0.000,0.000,9.030,3.555,4.000
Non Linear increase,t29,54,8.662,0.000,0.450,8.660,4.007,4.000
Non Linear increase,t29,55,8.702,0.000,0.000,8.710,3.998,4.000
Non Linear increase,t29,56,8.741,0.000,0.000,8.740,3.999,4.000
Non Linear increase,t29,57,8.779,0.000,0.000,8.780,3.999,4.000
Non Linear increase,t29,58,8.817,0.000,0.000,8.820,3.996,4.000
Non Linear increase,t29,59,8.854,0.000,0.000,8.860,3.990,4.000
Non Linear increase,t29,60,8.891,0.000,0.000,8.890,3.991,4.000
Non Linear increase,t29,61,8.927,0.000,0.000,9.500,3.418,4.000
Non Linear increase,t29,62,8.962,0.000,0.580,8.980,3.979,4.000
Non Linear increase,t29,63,8.997,0.000,0.000,9.000,3.976,4.000
Non Linear increase,t29,64,9.031,0.000,0.000,9.050,3.957,4.000
Non Linear increase,t29,65,9.065,0.000,0.000,9.060,3.962,4.000
Non Linear increase,t29,66,9.098,0.000,0.000,9.090,3.969,4.000
Non Linear increase,t29,67,9.130,0.000,0.000,9.130,3.970,4.000
Non Linear increase,t29,68,9.163,0.000,0.000,9.170,3.962,4.000
Non Linear increase,t29,69,9.194,0.000,0.000,9.190,3.967,4.000
Non Linear increase,t29,70,9.225,0.000,0.000,9.220,3.972,4.000
Non Linear increase,t29,71,9.256,0.000,0.000,9.260,3.968,4.000
Non Linear increase,t29,72,9.287,0.000,0.000,9.290,3.965,4.000
Non Linear increase,t29,73,9.317,0.000,0.000,9.320,3.962,4.000
Non Linear increase,t29,74,9.346,0.000,0.000,9.350,3.958,4.000
Non Linear increase,t29,75,9.375,0.000,0.000,9.380,3.953,4.000
Non Linear increase,t29,76,9.404,0.000,0.000,9.410,3.947,4.000
Non Linear increase,t29,77,9.432,0.000,0.000,9.430,3.950,4.000
Non Linear increase,t29,78,9.460,0.000,0.000,9.450,3.960,4.000
Non Linear increase,t29,79,9.488,0.000,0.000,9.480,3.968,4.000
Non Linear increase,t29,80,9.515,0.000,0.000,9.520,3.964,4.000
Non Linear increase,t29,81,9.542,0.000,0.000,9.550,3.956,4.000
Non Linear increase,t29,82,9.569,0.000,0.000,9.570,3.955,4.000
Non Linear increase,t29,83,9.595,0.000,0.000,9.600,3.951,4.000
Non Linear increase,t29,84,9.621,0.000,0.000,9.930,3.642,4.000
Non Linear increase,t29,85,9.647,0.000,0.360,9.650,3.999,4.000
Non Linear increase,t29,86,9.672,0.000,0.000,9.680,3.992,4.000
Non Linear increase,t29,87,9.698,0.000,0.000,9.700,3.989,4.000
Non Linear increase,t29,88,9.722,0.000,0.000,9.730,3.982,4.000
Non Linear increase,t29,89,9.747,0.000,0.000,9.750,3.978,4.000
Non Linear increase,t29,90,9.771,0.000,0.000,9.780,3.970,4.000
Non Linear increase,t29,91,9.795,0.000,0.000,9.800,3.965,4.000
Non Linear increase,t29,92,9.819,0.000,0.000,9.830,3.954,4.000
Non Linear increase,t29,93,9.842,0.000,0.000,9.840,3.956,4.000
Non Linear increase,t29,94,9.866,0.000,0.000,9.860,3.962,4.000
Non Linear increase,t29,95,9.889,0.000,0.000,9.890,3.960,4.000
Non Linear increase,t29,96,9.911,0.000,0.000,9.910,3.962,4.000
Non Linear increase,t29,97,9.934,0.000,0.000,9.930,3.966,4.000
Non Linear increase,t29,98,9.956,0.000,0.000,9.950,3.972,4.000
Non Linear increase,t29,99,9.978,0.000,0.000,9.980,3.970,4.000
Non Linear increase,t29,100,10.000,0.000,0.000,10.000,3.970,4.000
Non Linear increase,t31,1,0.000,0.000,4.000,2.000,4.000,4.000
Non Linear increase,t31,2,1.505,0.000,0.000,0.000,5.505,4.000
Non Linear increase,t31,3,2.386,0.000,0.000,1.000,6.891,4.000
Non Linear increase,t31,4,3.010,0.000,0.000,4.000,5.901,4.000
Non Linear increase,t31,5,3.495,0.000,0.000,2.500,6.896,4.000
Non Linear increase,t31,6,3.891,0.000,0.000,5.000,5.787,4.000
Non Linear increase,t31,7,4.225,0.000,0.000,6.000,4.012,4.000
Non Linear increase,t31,8,4.515,0.000,0.000,3.500,5.028,4.000
Non Linear increase,t31,9,4.771,0.000,0.000,6.000,3.799,4.000
Non Linear increase,t31,10,5.000,0.000,0.000,4.500,4.299,4.000
Non Linear increase,t31,11,5.207,0.000,0.000,5.530,3.976,4.000
Non Linear increase,t31,12,5.396,0.000,0.000,5.400,3.972,4.000
Non Linear increase,t31,13,5.570,0.000,0.000,5.570,3.971,4.000
Non Linear increase,t31,14,5.731,0.000,0.000,5.720,3.982,4.000
Non Linear increase,t31,15,5.880,0.000,0.000,5.850,4.012,4.000
Non Linear increase,t31,16,6.021,0.000,0.000,6.000,4.033,4.000
Non Linear increase,t31,17,6.152,0.000,0.000,6.180,4.005,4.000
Non Linear increase,t31,18,6.276,0.000,0.000,6.280,4.002,4.000
Non Linear increase,t31,19,6.394,0.000,0.000,6.410,3.985,4.000
Non Linear increase,t31,20,6.505,0.000,0.000,6.500,3.991,4.000
Non Linear increase,t31,21,6.611,0.000,0.000,6.600,4.002,4.000
Non Linear increase,t31,22,6.712,0.000,0.000,6.700,4.014,4.000
Non Linear increase,t31,23,6.809,0.000,0.000,6.800,4.022,4.000
Non Linear increase,t31,24,6.901,0.000,0.000,6.920,4.004,4.000
Non Linear increase,t31,25,6.990,0.000,0.000,7.040,3.953,4.000
Non Linear increase,t31,26,7.075,0.000,0.000,7.120,3.908,4.000
Non Linear increase,t31,27,7.157,0.000,0.000,7.200,3.865,4.000
Non Linear increase,t31,28,7.236,0.000,0.000,7.390,3.711,4.000
Non Linear increase,t31,29,7.312,0.000,0.000,7.780,3.243,4.000
Non Linear increase,t31,30,7.386,0.000,0.000,9.150,1.478,4.000
Non Linear increase,t31,31,7.457,0.000,0.000,2.950,5.985,4.000
Non Linear increase,t31,32,7.526,0.000,0.000,2.150,11.361,4.000
Non Linear increase,t31,33,7.593,0.000,0.000,15.020,3.933,4.000
Non Linear increase,t31,34,7.657,0.000,0.000,7.590,4.001,4.000
Non Linear increase,t31,35,7.720,0.000,0.000,7.730,3.991,4.000
Non Linear increase,t31,36,7.782,0.000,0.000,7.800,3.973,4.000
Non Linear increase,t31,37,7.841,0.000,0.000,7.850,3.964,4.000
Non Linear increase,t31,38,7.899,0.000,0.000,7.820,4.043,4.000
Non Linear increase,t31,39,7.955,0.000,0.000,8.500,3.498,4.000
Non Linear increase,t31,40,8.010,0.000,0.000,7.500,4.008,4.000
Non Linear increase,t31,41,8.064,0.000,0.000,8.050,4.022,4.000
Non Linear increase,t31,42,8.116,0.000,0.000,8.130,4.008,4.000
Non Linear increase,t31,43,8.167,0.000,0.000,8.190,3.986,4.000
Non Linear increase,t31,44,8.217,0.000,0.000,8.220,3.983,4.000
Non Linear increase,t31,45,8.266,0.000,0.000,8.290,3.959,4.000
Non Linear increase,t31,46,8.314,0.000,0.000,8.250,4.023,4.000
Non Linear increase,t31,47,8.360,0.000,0.000,8.390,3.993,4.000
Non Linear increase,t31,48,8.406,0.000,0.000,8.410,3.990,4.000
Non Linear increase,t31,49,8.451,0.000,0.000,8.460,3.981,4.000
Non Linear increase,t31,50,8.495,0.000,0.000,8.510,3.965,4.000
Non Linear increase,t31,51,8.538,0.000,0.000,8.530,3.973,4.000
Non Linear increase,t31,52,8.580,0.000,0.000,8.590,3.963,4.000
Non Linear increase,t31,53,8.621,0.000,0.000,8.620,3.965,4.000
Non Linear increase,t31,54,8.662,0.000,0.000,8.620,4.007,4.000
Non Linear increase,t31,55,8.702,0.000,0.000,8.700,4.008,4.000
Non Linear increase,t31,56,8.741,0.000,0.000,9.100,3.649,4.000
Non Linear increase,t31,57,8.779,0.000,0.000,8.380,4.049,4.000
Non Linear increase,t31,58,8.817,0.000,0.000,8.820,4.046,4.000
Non Linear increase,t31,59,8.854,0.000,0.000,8.880,4.020,4.000
Non Linear increase,t31,60,8.891,0.000,0.000,8.850,4.061,4.000
Non Linear increase,t31,61,8.927,0.000,0.000,8.940,4.048,4.000
Non Linear increase,t31,62,8.962,0.000,0.000,8.970,4.039,4.000
Non Linear increase,t31,63,8.997,0.000,0.000,9.000,4.036,4.000
Non Linear increase,t31,64,9.031,0.000,0.000,9.040,4.027,4.000
Non Linear increase,t31,65,9.065,0.000,0.000,9.060,4.032,4.000
Non Linear increase,t31,66,9.098,0.000,0.000,9.100,4.029,4.000
Non Linear increase,t31,67,9.130,0.000,0.000,9.130,4.030,4.000
Non Linear increase,t31,68,9.163,0.000,0.000,9.160,4.032,4.000
Non Linear increase,t31,69,9.194,0.000,0.000,9.210,4.017,4.000
Non Linear increase,t31,70,9.225,0.000,0.000,9.230,4.012,4.000
Non Linear increase,t31,71,9.256,0.000,0.000,9.270,3.998,4.000
Non Linear increase,t31,72,9.287,0.000,0.000,9.300,3.985,4.000
Non Linear increase,t31,73,9.317,0.000,0.000,9.290,4.012,4.000
Non Linear increase,t31,74,9.346,0.000,0.000,9.350,4.008,4.000
Non Linear increase,t31,75,9.375,0.000,0.000,9.380,4.003,4.000
Non Linear increase,t31,76,9.404,0.000,0.000,9.420,3.987,4.000
Non Linear increase,t31,77,9.432,0.000,0.000,9.430,3.990,4.000
Non Linear increase,t31,78,9.460,0.000,0.000,9.470,3.980,4.000
Non Linear increase,t31,79,9.488,0.000,0.000,9.500,3.968,4.000
Non Linear increase,t31,80,9.515,0.000,0.000,9.530,3.954,4.000
Non Linear increase,t31,81,9.542,0.000,0.000,9.540,3.956,4.000
Non Linear increase,t31,82,9.569,0.000,0.000,9.560,3.965,4.000
Non Linear increase,t31,83,9.595,0.000,0.000,9.600,3.961,4.000
Non Linear increase,t31,84,9.621,0.000,0.000,9.630,3.952,4.000
Non Linear increase,t31,85,9.647,0.000,0.000,9.670,3.929,4.000
Non Linear increase,t31,86,9.672,0.000,0.000,9.680,3.922,4.000
Non Linear increase,t31,87,9.698,0.000,0.000,9.600,4.019,4.000
Non Linear increase,t31,88,9.722,0.000,0.000,9.730,4.012,4.000
Non Linear increase,t31,89,9.747,0.000,0.000,9.740,4.018,4.000
Non Linear increase,t31,90,9.771,0.000,0.000,9.780,4.010,4.000
Non Linear increase,t31,91,9.795,0.000,0.000,9.790,4.015,4.000
Non Linear increase,t31,92,9.819,0.000,0.000,9.830,4.004,4.000
Non Linear increase,t31,93,9.842,0.000,0.000,9.850,3.996,4.000
Non Linear increase,t31,94,9.866,0.000,0.000,9.860,4.002,4.000
Non Linear increase,t31,95,9.889,0.000,0.000,9.900,3.990,4.000
Non Linear increase,t31,96,9.911,0.000,0.000,9.910,3.992,4.000
Non Linear increase,t31,97,9.934,0.000,0.000,9.930,3.996,4.000
Non Linear increase,t31,98,9.956,0.000,0.000,9.950,4.002,4.000
Non Linear increase,t31,99,9.978,0.000,0.000,10.000,3.980,4.000
Non Linear increase,t31,100,10.000,0.000,0.000,10.020,3.960,4.000
Non Linear increase,t33,1,0.000,0.000,2.000,2.000,2.000,4.000
Non Linear increase,t33,2,1.505,0.000,0.400,0.200,3.705,4.000
Non Linear increase,t33,3,2.386,0.000,0.400,0.200,6.291,4.000
Non Linear increase,t33,4,3.010,0.000,0.000,0.000,9.301,4.000
Non Linear increase,t33,5,3.495,0.000,2.000,2.000,12.796,4.000
Non Linear increase,t33,6,3.891,0.000,0.800,2.000,15.487,4.000
Non Linear increase,t33,7,4.225,0.000,0.600,1.000,19.312,4.000
Non Linear increase,t33,8,4.515,0.000,1.000,0.200,24.628,4.000
Non Linear increase,t33,9,4.771,0.000,0.200,0.400,29.199,4.000
Non Linear increase,t33,10,5.000,0.000,2.000,4.000,32.199,4.000
Non Linear increase,t33,11,5.207,0.000,100.000,20.000,117.406,4.000
Non Linear increase,t33,12,5.396,0.000,1.000,0.001,123.801,4.000
Non Linear increase,t33,13,5.570,0.000,0.500,0.010,129.860,4.000
Non Linear increase,t33,14,5.731,0.000,3.000,1.000,137.591,4.000
Non Linear increase,t33,15,5.880,0.000,0.200,0.010,143.661,4.000
Non Linear increase,t33,16,6.021,0.000,1.200,0.800,150.082,4.000
Non Linear increase,t33,17,6.152,0.000,0.000,0.050,156.184,4.000
Non Linear increase,t33,18,6.276,0.000,0.000,0.000,162.461,4.000
Non Linear increase,t33,19,6.394,0.000,0.000,0.000,168.854,4.000
Non Linear increase,t33,20,6.505,0.000,500.000,0.000,675.360,4.000
Non Linear increase,t33,21,6.611,0.000,10.000,0.000,691.971,4.000
Non Linear increase,t33,22,6.712,0.000,0.000,0.010,698.673,4.000
Non Linear increase,t33,23,6.809,0.000,0.000,0.000,705.481,4.000
Non Linear increase,t33,24,6.901,0.000,6.810,6.810,712.383,4.000
Non Linear increase,t33,25,6.990,0.000,6.900,0.000,726.272,4.000
Non Linear increase,t33,26,7.075,0.000,0.699,0.000,734.046,4.000
Non Linear increase,t33,27,7.157,0.000,0.007,0.000,741.210,4.000
Non Linear increase,t33,28,7.236,0.000,0.000,0.716,747.730,4.000
Non Linear increase,t33,29,7.312,0.000,0.000,0.072,754.969,4.000
Non Linear increase,t33,30,7.386,0.000,4.000,0.000,766.355,4.000
Non Linear increase,t33,31,7.457,0.000,4.000,4.000,773.812,4.000
Non Linear increase,t33,32,7.526,0.000,4.000,4.000,781.338,4.000
Non Linear increase,t33,33,7.593,0.000,4.000,4.000,788.930,4.000
Non Linear increase,t33,34,7.657,0.000,0.000,5.000,791.587,4.000
Non Linear increase,t33,35,7.720,0.000,0.000,5.000,794.308,4.000
Non Linear increase,t33,36,7.782,0.000,0.000,7.720,794.369,4.000
Non Linear increase,t33,37,7.841,0.000,0.000,7.780,794.430,4.000
Non Linear increase,t33,38,7.899,0.000,5.000,5.000,802.329,4.000
Non Linear increase,t33,39,7.955,0.000,0.000,0.000,810.285,4.000
Non Linear increase,t33,40,8.010,0.000,0.010,0.200,818.105,4.000
Non Linear increase,t33,41,8.064,0.000,0.010,0.120,826.059,4.000
Non Linear increase,t33,42,8.116,0.000,8.060,0.010,842.225,4.000
Non Linear increase,t33,43,8.167,0.000,8.120,8.060,850.452,4.000
Non Linear increase,t33,44,8.217,0.000,8.170,8.120,858.720,4.000
Non Linear increase,t33,45,8.266,0.000,8.230,8.180,867.036,4.000
Non Linear increase,t33,46,8.314,0.000,0.000,0.400,874.950,4.000
Non Linear increase,t33,47,8.360,0.000,0.000,8.310,875.000,4.000
Non Linear increase,t33,48,8.406,0.000,0.000,8.360,875.046,4.000
Non Linear increase,t33,49,8.451,0.000,0.000,8.410,875.087,4.000
Non Linear increase,t33,50,8.495,0.000,0.000,8.450,875.132,4.000
Non Linear increase,t33,51,8.538,0.000,0.000,8.490,875.180,4.000
Non Linear increase,t33,52,8.580,0.000,0.000,8.540,875.220,4.000
Non Linear increase,t33,53,8.621,0.000,0.000,8.580,875.261,4.000
Non Linear increase,t33,54,8.662,0.000,0.000,8.620,875.303,4.000
Non Linear increase,t33,55,8.702,0.000,0.000,8.660,875.345,4.000
Non Linear increase,t33,56,8.741,0.000,0.000,8.700,875.386,4.000
Non Linear increase,t33,57,8.779,0.000,8.740,0.000,892.905,4.000
Non Linear increase,t33,58,8.817,0.000,0.000,0.040,901.683,4.000
Non Linear increase,t33,59,8.854,0.000,4.420,0.000,914.957,4.000
Non Linear increase,t33,60,8.891,0.000,4.430,0.000,928.278,4.000
Non Linear increase,t33,61,8.927,0.000,4.460,0.000,941.664,4.000
Non Linear increase,t33,62,8.962,0.000,4.470,0.000,955.096,4.000
Non Linear increase,t33,63,8.997,0.000,0.000,4.490,959.603,4.000
Non Linear increase,t33,64,9.031,0.000,0.000,5.000,963.634,4.000
Non Linear increase,t33,65,9.065,0.000,0.000,5.000,967.698,4.000
Non Linear increase,t33,66,9.098,0.000,0.000,5.000,971.796,4.000
Non Linear increase,t33,67,9.130,0.000,0.000,66.000,914.926,4.000
Non Linear increase,t33,68,9.163,0.000,0.000,67.000,857.089,4.000
Non Linear increase,t33,69,9.194,0.000,0.000,857.090,9.193,4.000
Non Linear increase,t33,70,9.225,0.000,0.000,9.190,9.229,4.000
Non Linear increase,t33,71,9.256,0.000,0.000,9.230,9.255,4.000
Non Linear increase,t33,72,9.287,0.000,0.000,9.250,9.292,4.000
Non Linear increase,t33,73,9.317,0.000,9.290,0.000,27.898,4.000
Non Linear increase,t33,74,9.346,0.000,0.000,27.900,9.344,4.000
Non Linear increase,t33,75,9.375,0.000,0.000,9.340,9.380,4.000
Non Linear increase,t33,76,9.404,0.000,0.000,4.000,14.784,4.000
Non Linear increase,t33,77,9.432,0.000,0.000,14.780,9.436,4.000
Non Linear increase,t33,78,9.460,0.000,0.000,14.780,4.117,4.000
Non Linear increase,t33,79,9.488,0.000,0.000,14.780,-1.175,4.000
Non Linear increase,t33,80,9.515,0.000,0.000,5.000,3.340,4.000
Non Linear increase,t33,81,9.542,0.000,0.000,4.000,8.883,4.000
Non Linear increase,t33,82,9.569,0.000,0.000,14.780,3.672,4.000
Non Linear increase,t33,83,9.595,0.000,0.000,1.000,12.267,4.000
Non Linear increase,t33,84,9.621,0.000,0.000,14.780,7.109,4.000
Non Linear increase,t33,85,9.647,0.000,0.000,14.780,1.976,4.000
Non Linear increase,t33,86,9.672,0.000,0.000,6.000,5.648,4.000
Non Linear increase,t33,87,9.698,0.000,0.000,10.000,5.346,4.000
Non Linear increase,t33,88,9.722,0.000,0.000,13.000,2.068,4.000
Non Linear increase,t33,89,9.747,0.000,0.000,3.000,8.815,4.000
Non Linear increase,t33,90,9.771,0.000,0.000,11.000,7.586,4.000
Non Linear increase,t33,91,9.795,0.000,0.000,18.590,-1.208,4.000
Non Linear increase,t33,92,9.819,0.000,0.000,1.500,7.110,4.000
Non Linear increase,t33,93,9.842,0.000,0.000,12.500,4.453,4.000
Non Linear increase,t33,94,9.866,0.000,0.000,10.000,4.319,4.000
Non Linear increase,t33,95,9.889,0.000,0.000,10.000,4.207,4.000
